auid,formula,NE,NA,BGAP,EPA,ASPIN,ENPA,VPA,D,BM,SM,YM,ANI,PR,PUGR,IPUGR,DT_AGL,vs,vl,vm,DT_A_AGL,gruneisen,Cv_300,Cp_300,TEX_300,TC_300,VIB_EN_300,VIB_FE_300
aflow:8bdf0843f2ddb768,Er2Ge2Sn2,3,6,0,-4.83666,0,-4.83666,23.6384,8.39551,67.9867,40.8181,102.034,0.598026,0.249867,0.600384,1.665600682,253.068,2204.97,3368.15,2415.99,139.231,2.05948,17.4019,17.9887,0.0000539,4.01305,0.398803,-39.4673
aflow:8becc2881bbc8357,Cd3La3Pd3,3,9,0,-3.28475,0,-3.28475,24.4354,8.103,71.1128,24.4271,65.7526,0.498,0.345896,0.343498,2.911225102,192.962,1736.25,2652.17,1902.42,92.7847,2.18452,26.4791,27.5044,0.0000581,1.20834,0.468574,-61.5068
aflow:8befd43dbea08eb1,Ge2La1Pt2,3,5,0,-5.07354,0,-5.07354,19.9642,11.2165,111.584,35.0129,95.0927,1.95732,0.357965,0.313782,3.186925955,226.041,1766.79,2698.81,1935.88,132.166,2.35462,14.5991,15.0396,0.000042,2.57277,0.426696,-48.3537
aflow:8c232a9fcc78b5e9,Er3Pb3Pd3,3,9,0,-4.35466,0,-4.35466,22.5516,11.8024,84.2982,37.7348,98.5062,0.293908,0.305243,0.447635,2.233962939,207.018,1788.08,2731.34,1959.21,99.5152,2.31402,26.3955,27.3955,0.0000538,1.71859,0.449442,-55.5221
aflow:8c35be2063c079cc,Cr3Nb1,2,4,0,-6.98872,2.7126,-6.98872,18.0974,5.70938,80.5222,47.4103,118.896,0.654658,0.253906,0.588785,1.698412833,346.069,2881.65,4401.8,3157.44,217.966,1.70552,11.2586,11.5755,0.0000537,9.69749,0.319659,-13.4036
aflow:8c4006d51630f550,Ge4Th6,2,10,0,-6.38323,0,-6.38323,28.2482,9.89091,87.9744,45.9045,117.31,0.217359,0.277758,0.521795,1.916461446,233.956,2154.32,3290.77,2360.49,108.613,2.04049,29.1319,29.7478,0.0000342,3.43381,0.416519,-45.1249
aflow:8c4682bfb76a50e7,Os2Sb4,2,6,0.4659,-5.50098,0,-5.50098,21.9894,10.917,128.12,88.633,216.073,0.521608,0.218918,0.691799,1.445506571,336.967,2849.35,4352.45,3122.04,185.458,2.31846,16.9364,17.3227,0.0000325,8.64304,0.325333,-15.3279
aflow:8c4b81ad5f96cb5c,O6Sr2Zr2,3,10,3.5621,-8.25418,0,-8.25418,14.3829,5.23782,142.53,87.1547,217.194,0.160818,0.246025,0.611484,1.635365766,565.039,4079.16,6231.01,4469.54,262.25,2.05154,25.323,25.8485,0.0000336,10.3146,0.203573,29.5817
aflow:8c5c614a38210321,Hf3P3Ru3,3,9,0,-8.12692,0,-8.12692,15.0469,11.4233,218.711,93.678,245.923,0.0324781,0.312597,0.428318,2.334713928,382.972,2863.67,4374.33,3137.73,184.127,2.12224,24.9508,25.3595,0.0000256,7.39492,0.293593,-4.412
aflow:8c9e6d0817e8d48d,Cu2Nb6Te8,3,16,0,-5.15966,0,-5.15966,23.1407,7.64823,70.8251,29.9582,78.7686,1.30997,0.31464,0.422989,2.364127672,266.979,1979.15,3023.19,2168.56,105.959,2.14787,46.2046,47.4256,0.0000406,1.97817,0.383639,-34.5827
aflow:8ca8aeed542f92be,Pt1Sn1Th1,3,3,0.5419,-5.54487,0,-5.54487,27.3898,11.0303,105.878,39.1165,104.482,0.192875,0.33553,0.369449,2.706733541,206.025,1883.16,2876.57,2063.38,142.832,2.26949,8.79823,9.00428,0.000034,4.44481,0.449279,-55.471
aflow:8cb3c4e89ac52cee,Ge6Ho2Ni1,3,9,0,-4.75221,0,-4.75221,19.1172,7.95348,85.0752,57.7982,141.378,0.103668,0.223033,0.679377,1.471936789,334.107,2695.74,4117.82,2953.73,160.57,2.14884,25.4546,26.3353,0.000053,4.59022,0.329374,-16.692
aflow:8cb52726233f2379,C1Ge1Ni3,3,5,0,-3.89815,0,-3.89815,10.7057,8.0864,192.094,54.0073,148.139,1.62248,0.37147,0.28115,3.556820203,374.921,2584.34,3947.64,2831.66,219.301,2.19912,13.9184,14.3415,0.0000458,4.30191,0.300069,-6.67077
aflow:8cb7e7a7a9a8c1b2,As8Sc12,2,20,0,-6.05935,0.106093,-6.05935,21.6081,4.37589,84.9777,51.5402,128.618,0.14006,0.247742,0.606514,1.648766558,395.131,3431.94,5242.38,3760.39,145.519,1.96098,55.1995,56.6388,0.000044,3.52077,0.286928,-2.06771
aflow:8cc3ac00141d0859,Ga4O8Zn2,3,14,2.8556,-5.51457,0,-5.51457,10.4245,6.118,173.45,85.8557,221.088,0.670416,0.287558,0.494988,2.020250996,563.798,3746.1,5722.27,4104.62,234.011,2.07936,35.4934,36.4072,0.0000411,6.06248,0.204352,29.2583
aflow:8cdf3bd5fc62c3a2,Au2Sc2Sn2,3,6,0,-3.98041,0,-3.98041,22.5686,8.8443,78.5059,34.1863,89.559,0.229947,0.309868,0.435461,2.296416901,235.984,1966.05,3003.19,2154.2,129.876,2.36949,17.4802,18.1787,0.0000552,2.38023,0.416769,-45.2043
aflow:8ce256b7aa5cd9c7,Ge4In2Tb4,3,10,0,-4.89457,0,-4.89457,23.1989,8.27234,68.9187,34.8858,89.548,0.667357,0.283446,0.506187,1.975554489,234.026,2053.57,3136.88,2250.11,108.613,1.90117,29.1352,29.9909,0.0000511,2.57995,0.416997,-45.2767
aflow:8ce2b4896e63e039,Dy4In2Pd4,3,10,0,-4.30549,0,-4.30549,22.0074,9.84851,87.5686,34.7648,92.1058,0.294649,0.324698,0.397001,2.518885343,218.015,1878.82,2869.94,2058.63,101.187,2.09945,29.2527,30.1596,0.0000485,1.86754,0.435741,-51.212
aflow:8cedcb1ba9290de3,Mg5Pd10Si16,3,31,0,-4.36423,0,-4.36423,16.2193,5.39941,113.344,57.2249,146.945,0.0265829,0.283925,0.504877,1.980680443,425.959,3255.52,4972.88,3567.08,135.609,2.27996,84.4635,87.2708,0.0000481,2.00146,0.269613,4.1224
aflow:8cf08ce1df285278,Rb8Sb8,2,16,0.5447,-2.97386,0,-2.97386,44.8073,3.83971,11.5673,4.96954,13.0411,0.814117,0.312099,0.429621,2.32763296,133.084,1137.65,1737.79,1246.53,52.7811,2.09051,47.5813,51.3627,0.000122304,0.314214,0.570889,-93.0321
aflow:8cfaa740822943ab,Dy1Os2Si2,3,5,0,-7.06682,0,-7.06682,16.809,11.8363,168.899,86.5172,221.697,0.148014,0.281233,0.512242,1.952202279,368.038,2703.6,4129.82,2962.35,215.208,2.06043,13.942,14.1633,0.0000256,12.4415,0.302872,-7.64324
aflow:8cff328eb566bc65,Al4Pd20,2,24,0,-3.29297,0,-3.29297,14.8444,10.4216,149.568,46.2551,125.797,1.08795,0.359821,0.309259,3.233535645,286.099,2106.75,3218.11,2308.37,99.1507,2.52228,68.9579,71.4884,0.0000478,0.991279,0.368062,-29.5188
aflow:8cffa25d1f303313,Ag2Hf2,2,4,0,-5.18772,0,-5.18772,19.7736,12.0238,103.11,41.2012,109.075,2.09962,0.323691,0.399584,2.502602707,227.986,1851.12,2827.63,2028.27,143.631,2.12368,11.6709,11.9974,0.0000435,4.06398,0.423412,-47.3135
aflow:8d01ef69ec23a15b,As4La2Rh4,3,10,0,-5.36123,0.102836,-5.36123,18.9383,8.67276,129.317,54.3276,142.963,0.175657,0.315746,0.420113,2.380311964,307.943,2502.83,3823.14,2742.36,142.961,2.29109,28.5157,29.284,0.0000389,3.14009,0.347919,-22.8897
aflow:8d075262e6afadfd,Sn4Sr8,2,12,0.2354,-3.01326,0,-3.01326,38.8576,4.18693,24.8908,14.3915,36.198,0.44681,0.257621,0.578186,1.729547239,185.932,1853.98,2832,2031.41,81.243,1.90119,35.3616,37.0675,0.0000825,1.15473,0.479429,-64.8865
aflow:8d27db05a832e079,K4Na4Te4,3,12,1.9616,-2.8631,0,-2.8631,34.55,3.03892,17.8722,10.4032,26.1381,0.289765,0.25625,0.58209,1.717947396,184.139,1850.22,2826.26,2027.3,80.3694,2.04665,35.4178,39.1673,0.000165189,0.593697,0.491287,-68.5669
aflow:8d35a7534368d3f2,Al16Hf6Pd7,3,29,0,-5.44647,0,-5.44647,16.3421,7.87469,129.078,77.5928,193.921,0.0889162,0.249607,0.601132,1.663528144,406.089,3139.02,4794.93,3439.43,132.148,2.07071,79.6654,81.5889,0.0000386,3.28446,0.280327,0.274249
aflow:8d391fe939c34557,Nb1Ru3,2,4,0,-6.59622,0.50895,-6.59622,15.0084,10.9566,239.211,116.147,299.902,0.689303,0.291048,0.485541,2.059558307,423.983,3255.86,4973.41,3567.45,267.103,2.13734,10.8956,11.062,0.0000238,16.2367,0.269281,4.24247
aflow:8d47ab0cd595e5b5,Cr1O2,2,3,0,-7.27029,0.666491,-7.27029,9.0018,5.16477,224.494,129.659,326.181,1.28537,0.257841,0.57756,1.731421844,753.31,5010.44,7653.57,5489.95,522.101,2.49082,6.69627,6.90551,0.0000418,19.0136,0.143363,57.3525
aflow:8d4a31e7169e2811,In2Pd6,2,8,0,-3.15042,0,-3.15042,16.1857,11.1319,143.126,49.1821,132.383,1.13816,0.345843,0.343629,2.91011527,268.018,2101.94,3210.76,2303.1,134,2.60702,23.1112,24.0565,0.0000513,1.89354,0.38492,-34.9968
aflow:8d50ca227bcddf0c,Cd2In4O8,3,14,1.0847,-5.17498,0,-5.17498,14.3012,6.73527,129.359,47.2284,126.313,0.634007,0.337258,0.365095,2.739013134,363.076,2648.04,4044.94,2901.46,150.614,2.18534,39.1611,40.3943,0.0000475,2.42846,0.308262,-9.50432
aflow:8d68093ba251677e,O4Sn2,2,6,0.3843,-5.93858,0,-5.93858,13.1904,6.32339,164.63,71.8656,188.211,2.33825,0.309461,0.436528,2.290803797,466.003,3371.21,5149.61,3693.84,256.45,2.40753,16.039,16.5493,0.0000437,6.18729,0.248111,12.0456
aflow:8d732ca5f829e99c,N1Pt1,2,2,0,-4.70493,0,-4.70493,11.1516,15.5679,235.089,27.579,79.6233,4.05326,0.443551,0.117313,8.524204479,199.983,1330.99,2033.11,1458.37,158.74,2.37936,5.87334,6.03899,0.0000391,2.04803,0.45701,-57.8939
aflow:8d75f7f2de74d7d6,Mn1Pt1Sb1,3,3,0,-5.49107,1.48579,-5.49107,20.8981,9.84704,97.1889,33.3105,89.6853,0.272236,0.346201,0.34274,2.917663535,219.036,1839.24,2809.48,2015.26,151.846,2.33031,8.77462,9.08253,0.0000498,3.14393,0.435063,-50.9981
aflow:8d7b7cfb3bd69de4,Cd1Dy1,2,2,0,-2.81564,0.0968773,-2.81564,26.1952,8.7134,57.1,24.3487,63.9555,3.15617,0.313323,0.426423,2.345089266,181.943,1671.65,2553.48,1831.63,144.453,1.90966,5.89532,6.09289,0.0000576,4.36636,0.481519,-65.5362
aflow:8d848c2aba3366ba,B4W4,2,8,0,-8.95415,0,-8.95415,10.6619,15.1587,332.806,194.564,488.497,0.152899,0.255364,0.584618,1.710518663,534.92,3582.61,5472.53,3925.48,267.5,1.93772,20.5965,20.8331,0.0000197,22.284,0.215277,24.7947
aflow:8da3f072c92a852f,In4Sr2Te8,3,14,0.9057,-3.52208,0,-3.52208,36.8221,5.33206,21.7632,12.3909,31.2431,0.609223,0.260734,0.569349,1.756391949,193.027,1524.42,2328.58,1670.31,80.0783,2.1979,41.2009,43.307,0.0000755,1.00722,0.470367,-62.0657
aflow:8dbae7845818266c,C6Cr3W20,3,29,0,-9.55167,0.0724691,-9.55167,13.681,16.344,309.633,122.979,325.803,0.0000915,0.32463,0.397176,2.517775495,388.971,2743.06,4190.1,3005.58,126.615,1.97935,80.1766,81.0157,0.0000175,5.20027,0.289446,-2.95568
aflow:8dbf2001b9aa573a,Mg1Ni2Sn1,3,4,0,-2.58204,0,-2.58204,14.6724,7.36693,115.033,45.5282,120.666,1.07569,0.325173,0.395783,2.526637071,323.935,2485.98,3797.39,2723.89,204.107,2.23558,11.3561,11.816,0.0000595,4.31094,0.337579,-19.4462
aflow:8dd3036a64afe10d,Dy4Ge4Pt4,3,12,0,-5.36675,0,-5.36675,19.4557,12.2386,121.774,53.963,141.054,0.288446,0.306946,0.443141,2.256618097,258.973,2099.82,3207.53,2300.78,113.129,2.234,34.726,35.6467,0.0000392,2.55101,0.390728,-36.8713
aflow:8df2095e0eece3da,Au3Dy3In3,3,9,0,-3.51097,0,-3.51097,23.0251,11.4016,82.6016,39.035,101.169,0.946892,0.29587,0.472569,2.1160931,210.93,1850.31,2826.39,2027.39,101.438,2.31137,26.372,27.3882,0.0000546,1.81321,0.444557,-53.9881
aflow:8dfd0bb804eca9a6,Ca2Cl4,2,6,5.3526,-4.29499,0,-4.29499,29.1074,2.11054,32.3886,12.801,33.9327,1.79808,0.325388,0.395232,2.530159501,263.089,2462.78,3761.96,2698.48,144.734,2.07626,17.3713,18.4524,0.0000978,1.47214,0.392398,-37.4091
aflow:8e013b24a65e80a4,Mn2Se2,2,4,0.8284,-6.09174,2.49914,-6.09174,21.4001,5.19492,66.8004,27.5066,72.5603,0.279053,0.318962,0.411773,2.428522511,269.03,2301.07,3514.94,2521.29,169.459,2.15235,11.5539,12.0669,0.0000674,3.11908,0.384421,-34.8356
aflow:8e034c46ef475f9f,Ce2Rh2,2,4,0,-4.59087,0,-4.59087,21.865,9.22829,104.492,21.2321,59.6556,1.10589,0.404848,0.203194,4.92140516,190.001,1516.82,2316.99,1661.99,119.692,2.13538,11.7702,12.0518,0.0000369,2.03371,0.46956,-61.8144
aflow:8e1432465df5fab6,Ag2Br4Cs2,3,8,2.6038,-2.32864,0,-2.32864,35.5743,4.67459,16.2151,6.44948,17.0835,0.139231,0.324407,0.397746,2.514167333,125.088,1174.6,1794.23,1287.01,62.5,2.42238,23.8304,27.6339,0.000205836,0.270806,0.598123,-101.332
aflow:8e1477737d0c4548,Au3In3La3,3,9,0,-3.55368,0,-3.55368,26.0181,9.5881,68.2084,27.1577,71.927,0.525523,0.324247,0.398157,2.511572068,185.045,1682.98,2570.8,1844.05,88.9387,2.30402,26.5212,27.6402,0.0000597,1.21836,0.479426,-64.8856
aflow:8e1da8819de201f8,Si82,1,82,0.9749,-5.29519,0,-5.29519,23.3704,1.99556,72.5401,41.232,103.993,0.0314309,0.261068,0.568403,1.759315134,524.081,4545.53,6943.41,4980.55,120.613,2.04211,212.668,218.474,0.0000443,1.48582,0.220925,22.535
aflow:8e322aaec561d397,Nb8O10,2,18,0,-8.72419,0,-8.72419,12.1524,6.85676,228.789,113.328,291.803,0.056872,0.287429,0.495338,2.01882351,593.973,4065.45,6210.08,4454.53,226.653,2.02358,44.7959,45.4622,0.0000244,8.71805,0.192601,34.2122
aflow:8e36b1f17908f2a0,Si6Tc10,2,16,0,-6.84636,0.315117,-6.84636,13.7125,8.76118,247.133,105.605,277.313,0.387303,0.31298,0.427319,2.340172096,476.924,3471.84,5303.33,3804.11,189.298,1.94669,42.4741,43.0091,0.0000215,7.96718,0.241216,14.6507
aflow:8e405789ecfe31f7,Hg2Ho1,2,3,0,-2.10037,0,-2.10037,24.0539,13.027,67.5175,29.668,77.633,0.246035,0.308363,0.439412,2.275768527,170.1,1509.11,2305.21,1653.54,117.871,2.55299,8.86797,9.38452,0.0000741,1.92911,0.503845,-72.4526
aflow:8e546ec49f8983c6,Ga2Ho6O12,3,20,3.5973,-7.79633,0,-7.79633,13.3275,8.22984,141.463,64.023,166.892,0.485685,0.303375,0.452576,2.209573641,407.917,2789.15,4260.5,3056.08,150.308,2.01757,54.881,56.1451,0.0000378,3.59613,0.278824,0.810591
aflow:8e634f8134308e1c,Ge12Pt8,2,20,0,-4.57605,0,-4.57605,17.9199,11.2671,117.692,53.307,138.944,0.982692,0.303238,0.452938,2.207807691,286.922,2175.14,3322.58,2383.31,105.732,2.49499,57.4337,59.4279,0.0000458,1.60387,0.366499,-29.0077
aflow:8e6e364fb9145db6,Ga2Tb2,2,4,0,-4.13395,0,-4.13395,24.4758,7.7567,63.6311,37.7016,94.4506,0.711744,0.252609,0.592502,1.687758016,254.015,2204.66,3367.67,2415.65,160.01,1.84415,11.592,11.9036,0.000048,6.53973,0.39585,-38.5192
aflow:8e76165877313837,Ag2Si2Sr1,3,5,0,-2.9075,0,-2.9075,20.7559,5.75267,64.4664,39.0043,97.3746,0.136542,0.248255,0.605033,1.652802409,301.995,2603.88,3977.5,2853.08,176.611,2.31869,14.309,15.1001,0.0000781,3.44799,0.357035,-25.902
aflow:8e81436b0b0fe35e,Ga4Ho4Pt4,3,12,0,-4.6445,0,-4.6445,19.332,12.3048,118.03,31.3665,86.4422,0.782458,0.377937,0.265751,3.76292093,195.994,1596.6,2438.84,1749.4,85.6109,2.12554,35.267,36.1992,0.0000409,1.22799,0.461657,-59.3473
aflow:8e92a5daf4083c8c,Ag2Yb1,2,3,0,-0.851923,0,-0.851923,23.4266,9.18585,40.5889,15.5651,41.4028,1.73856,0.329991,0.38348,2.607697924,147.031,1301.71,1988.4,1426.29,101.924,2.37649,8.9057,9.77619,0.000130728,0.991956,0.547232,-85.7979
aflow:8e941641cd230751,Au2Sn8,2,10,0,-3.25802,0,-3.25802,27.2343,8.19135,46.8635,12.3513,34.0614,1.91972,0.378863,0.263558,3.794231251,144.991,1227.94,1875.71,1345.46,67.303,2.38598,29.6785,31.3235,0.0000755,0.459713,0.54434,-84.9116
aflow:8e9b5d92e2fc51aa,Au3In3Yb3,3,9,0,-2.29429,0,-2.29429,24.6117,10.9037,48.3469,21.7913,56.8348,0.399983,0.304073,0.450727,2.218637889,164.032,1413.69,2159.45,1548.98,78.843,2.44369,26.6362,28.5194,0.0000931,0.788106,0.514788,-75.8295
aflow:8e9c448d678c73b0,Ir4N8,2,12,0.2232,-7.24298,0,-7.24298,9.29807,13.1105,329.876,207.741,515.095,0.763973,0.239753,0.629755,1.587919111,624.141,3980.63,6080.51,4361.59,272.557,2.23121,29.306,29.7896,0.0000246,14.3253,0.181949,38.8596
aflow:8e9c46d490db8bb3,Be2Zr1,2,3,0,-5.50508,0,-5.50508,13.6452,4.43147,119.782,96.0126,227.305,0.305879,0.183725,0.801559,1.2475688,622.05,4654.68,7110.15,5100.15,431.271,1.7647,7.33687,7.4852,0.0000381,33.7366,0.182707,38.5235
aflow:8e9d131ec9693c31,Cd2Cr4S8,3,14,1.0666,-5.29145,0.857251,-5.29145,20.1404,4.05931,77.7389,30.6384,81.2422,0.614941,0.325823,0.394119,2.537304723,332.011,2747.31,4196.58,3010.23,137.751,2.10598,39.6149,41.0432,0.0000563,1.91918,0.330378,-17.0303
aflow:8ea65c835ef92761,As1Nd1,2,2,0,-7.13615,1.50757,-7.13615,27.8463,6.53456,67.7944,43.4134,107.33,0.785908,0.236139,0.640368,1.561602079,279.055,2577.53,3937.24,2824.21,221.442,1.86199,5.75535,5.8888,0.0000411,13.4709,0.372606,-31.0011
aflow:8ec01d6b4aa6ea85,Ir8Mg4,2,12,0,-4.84642,0,-4.84642,16.1661,13.9951,197.74,54.0526,148.616,2.14134,0.374737,0.273352,3.658286751,258.035,1965.26,3001.99,2153.34,112.692,2.21517,34.7296,35.4071,0.0000291,2.29146,0.391088,-36.9873
aflow:8ecfe49efdc8291c,Er2Ga2,2,4,0,-4.10144,0,-4.10144,23.3002,8.44505,70.4689,45.1956,111.706,0.529454,0.235804,0.641355,1.559198884,265.037,2313.38,3533.75,2534.78,166.94,1.93286,11.5581,11.8955,0.0000496,6.85328,0.385629,-35.2262
aflow:8edb02477ff643e9,Hf2Zn1,2,3,0,-6.9245,0,-6.9245,19.7224,11.8536,107.809,59.9778,151.786,1.42118,0.265348,0.556333,1.7974846,275.954,2249.42,3436.04,2464.69,191.368,1.72043,8.63776,8.78828,0.0000333,13.5649,0.374267,-31.5421
aflow:8ede6eb4a13f2b99,Hg1S1,2,2,0,-2.34783,0,-2.34783,27.0802,7.13298,50.2944,16.0114,43.4259,1.72471,0.356094,0.318353,3.141167195,164.108,1498.23,2288.59,1641.62,130.167,2.33678,5.91759,6.26105,0.0000806,1.75868,0.512333,-75.0725
aflow:8edfcf6f9592c6b3,Pt2Th2,2,4,0,-6.03729,0,-6.03729,26.0371,13.6203,126.104,28.025,78.2765,0.517184,0.396545,0.222237,4.49970077,158.978,1434.43,2191.13,1571.71,100.164,2.13431,11.8371,12.0559,0.0000287,2.22373,0.513804,-75.526
aflow:8efc0f655f5d4309,Al1Sb1,2,2,1.2271,-4.09853,0,-4.09853,30.28,4.07818,49.4333,28.5377,71.7971,0.416951,0.257933,0.577298,1.732207629,275.974,2645.31,4040.78,2898.47,219.061,2.12706,5.76458,5.99912,0.0000625,6.82809,0.377522,-32.6
aflow:8f06f3be73b68d89,P4Ru2,2,6,0.4623,-6.17859,0,-6.17859,14.7033,6.13687,182.95,136.902,328.714,0.461978,0.200543,0.748304,1.336355278,628.159,4723.15,7214.73,5175.17,345.602,2.1933,14.6179,14.8868,0.0000279,20.7771,0.180675,39.4267
aflow:8f0e4207e3e984f8,Cu1Hg2Zr1,3,4,0,-2.80272,0,-2.80272,19.3948,11.8997,101.061,21.0916,59.1592,5.05842,0.402437,0.208701,4.791543883,163.999,1331.33,2033.64,1458.74,103.314,2.50385,11.8332,12.3712,0.0000591,1.01794,0.510809,-74.6025
aflow:8f1899cffba0da5a,Ta30,1,30,0,-10.0975,0,-10.0975,19.225,15.6292,190.845,62.5806,169.243,0.504937,0.352199,0.327913,3.049589373,248.006,2001.02,3056.61,2192.52,79.8138,1.7173,87.0196,87.8841,0.0000192,2.70884,0.399225,-39.6027
aflow:8f29575b17578e5f,Ni6Sb2,2,8,0,-2.706,0,-2.706,12.5472,9.85366,162.315,44.9272,123.397,1.47427,0.373295,0.276791,3.612834232,306.105,2135.29,3261.7,2339.64,153,2.40158,22.845,23.6754,0.0000496,2.12233,0.351454,-24.0603
aflow:8f3e0c3e671cf4a9,Dy1N1,2,2,0.049,-8.17077,0,-8.17077,14.8106,9.89484,162.617,122.739,294.2,0.00167901,0.198473,0.754777,1.324894638,463.066,3521.99,5379.92,3859.05,367.483,1.98677,5.34961,5.45163,0.0000319,34.9622,0.24874,11.8093
aflow:8f41f9108042804d,B4Nb3,2,7,0,-8.22918,0,-8.22918,10.6399,7.17819,269.298,200.973,482.813,0.106715,0.201191,0.746283,1.339974246,781.037,5291.28,8082.57,5797.68,408.274,1.86957,15.3042,15.4756,0.00002,38.7651,0.136481,61.0086
aflow:8f50db7084cf70ae,B1Sb1,2,2,0.7522,-5.03812,0,-5.03812,18.4157,5.97647,98.3222,83.7027,195.602,0.246127,0.168434,0.85131,1.17466023,453.925,3742.38,5716.57,4100.53,360.34,2.08004,5.37691,5.53123,0.0000456,24.123,0.254111,9.80515
aflow:8f55b8fd8c7100a5,Dy4O14Sn4,3,22,2.2087,-7.10839,0,-7.10839,13.4938,7.54439,160.956,87.0731,221.311,0.0438614,0.270836,0.540976,1.84851084,468.02,3397.27,5189.42,3722.4,167.021,2.14457,58.7067,60.1346,0.0000376,4.15721,0.246333,12.714
aflow:8f7dba7946e36954,Al4Li4,2,8,0,-2.92206,0,-2.92206,18.6325,1.5116,36.9949,33.7012,77.5538,1.27909,0.15061,0.910968,1.0977334,584.135,4721.76,7212.61,5173.65,292,1.86856,20.0715,21.1576,0.0000955,6.64929,0.197572,32.0956
aflow:8f9439cac1e1bff6,Ho10Sb6,2,16,0,-5.31159,0,-5.31159,27.1657,9.09179,68.4001,35.8436,91.5408,0.102678,0.276948,0.524028,1.908294977,220.034,1985.55,3032.98,2175.57,87.3071,2.04545,46.7805,48.1214,0.0000461,1.81032,0.433211,-50.4135
aflow:8f947e547738d0a3,Hf1Pd1Sn1,3,3,0.1759,-6.07931,0,-6.07931,21.5151,10.3828,122.717,53.7398,140.684,0.176134,0.308932,0.437918,2.283532533,267.064,2275.05,3475.2,2492.78,185.127,2.2158,8.66275,8.87258,0.000036,6.96467,0.383405,-34.5068
aflow:8fb8839ff8584586,Br3Ga1La3,3,7,0,-4.4648,0,-4.4648,33.6489,5.11936,42.8556,22.9622,58.4477,2.6926,0.272695,0.535804,1.866354115,213.885,2117.87,3235.09,2320.55,111.87,2.19998,20.5017,21.4312,0.0000676,1.85009,0.441989,-53.1802
aflow:8fb97d56ef98f019,Br1Cs1,2,2,4.2737,-3.05403,0,-3.05403,50.3388,3.51,10.5778,4.77199,12.4446,1.56196,0.303919,0.451134,2.216636299,100.011,1165.99,1781.09,1277.58,79.3701,2.38641,5.97475,7.25576,0.000280961,0.430412,0.665128,-121.656
aflow:8fce8fad9d6b4ea6,Ca1Mn7O12,3,20,0,-7.38909,1.3504,-7.38909,10.5738,4.84192,164.06,68.9835,181.51,0.108223,0.315606,0.420477,2.378251367,565.957,3774.54,5765.7,4135.77,208.516,2.99274,50.7626,53.6838,0.0000633,1.77403,0.205121,28.9399
aflow:8fd289702e4f6b8f,Ba2N2Zn1,3,5,0.6096,-4.64496,0,-4.64496,23.0053,5.31328,52.9613,22.9641,60.1925,1.11188,0.310577,0.433602,2.306262425,257.053,2078.95,3175.64,2277.91,150.295,2.05097,14.4884,15.0659,0.0000638,2.92311,0.39545,-38.3907
aflow:8fd3a834512ee153,Ba4Ca4Sn4,3,12,0.2761,-3.25082,0,-3.25082,38.8117,4.22284,27.1197,17.6174,43.4448,0.333326,0.233006,0.649617,1.539368582,199.012,2042.53,3120.02,2238.01,86.9213,1.90364,35.2649,36.896,0.0000792,1.42025,0.461282,-59.2302
aflow:8fea397ef68c9f59,C1Ge1,2,2,0,-5.5795,0,-5.5795,10.5505,6.65765,164.558,100.997,251.532,0.172553,0.245246,0.613745,1.629341176,561.051,3894.88,5949.52,4267.63,445.266,2.29254,5.08351,5.26276,0.000051,19.6338,0.206093,28.5385
aflow:8fee9dfc096e994a,Al2Mo6,2,8,0,-7.16357,0,-7.16357,15.5784,8.38884,220.922,113.908,291.606,0.319402,0.280009,0.515601,1.939484214,480.947,3684.9,5628.78,4037.56,240.5,1.99731,21.2028,21.4848,0.0000221,13.9255,0.239677,15.2371
aflow:8ffa159cc94ee126,Ge4Ho4Rh4,3,12,0,-5.32634,0,-5.32634,18.6903,10.0817,118.99,51.3379,134.649,0.395992,0.3114,0.431447,2.31778179,288.084,2256.59,3447,2472.55,125.796,2.13789,34.4342,35.2783,0.0000379,3.01225,0.364363,-28.3086
aflow:9007edeea2214085,C4Sn2Ti6,3,12,0,-6.81304,0,-6.81304,14.0511,5.64132,154.944,103.159,253.27,0.0524309,0.227568,0.665784,1.501988633,602.901,4276.25,6532.08,4685.5,263.385,1.9289,29.6958,30.1844,0.0000284,13.2501,0.189285,35.6418
aflow:90143d69de37f145,Ga12Ho4Ni1,3,17,0,-3.45175,0,-3.45175,18.2768,8.31194,78.1333,56.9986,137.548,0.00726291,0.206595,0.729505,1.370792524,318.025,2618.67,4000.09,2869.29,123.674,2.07812,48.3557,50.2764,0.0000628,2.75047,0.341957,-20.9077
aflow:901d512ca4ebdee5,Al2O6Y2,3,10,3.5012,-8.23652,0,-8.23652,12.0931,4.50072,168.251,83.0635,213.978,0.740009,0.288037,0.493688,2.025570806,613.087,4296,6562.25,4707.14,284.529,1.95989,24.5856,25.068,0.0000333,9.92536,0.185593,37.2516
aflow:902fd316c3b045b7,O8Sn4,2,12,0.1517,-5.85956,0,-5.85956,12.0723,6.90904,180.358,88.6286,228.463,0.0149764,0.28888,0.491403,2.034989611,502.837,3581.61,5471,3924.38,219.705,2.40911,31.4858,32.4803,0.0000434,4.7526,0.230557,18.7494
aflow:9030563808c2ce04,P4Sc12,2,16,0,-5.98393,0,-5.98393,21.957,3.13552,71.6584,44.1483,109.879,0.736424,0.244437,0.616094,1.623128938,455.003,3752.34,5731.79,4111.45,180.567,1.85144,42.9832,43.989,0.0000419,5.17823,0.253307,10.104
