compound,auid,aurl,Pearson_symbol_orig,point_group_Schoenflies_orig,point_group_structure_orig,point_group_type_orig,spacegroup_orig,spacegroup_relax,Pearson_symbol_relax,crystal_family,nspecies,species,natoms,density,volume_atom,volume_cell,bader_net_charges,bader_atomic_volumes,spin_atom,nbondxx,Egap,energy_atom,energy_cell,enthalpy_atom,enthalpy_cell,enthalpy_formation_cell,entropic_temperature,ael_bulk_modulus_reuss,ael_bulk_modulus_voigt,ael_bulk_modulus_vrh,ael_debye_temperature,ael_elastic_anisotropy,ael_poisson_ratio,ael_pughs_modulus_ratio,ael_shear_modulus_reuss,ael_shear_modulus_voigt,ael_shear_modulus_vrh,ael_speed_sound_average,ael_speed_sound_longitudinal,ael_speed_sound_transverse,ael_stiffness_tensor,ael_youngs_modulus_vrh,agl_acoustic_debye,agl_debye,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_conductivity_300K,agl_thermal_expansion_300K,agl_gruneisen,agl_vibrational_entropy_300K_atom,agl_vibrational_entropy_300K_cell,agl_vibrational_free_energy_300K_atom,agl_vibrational_free_energy_300K_cell,
N1Re3,aflow:f2647fd7e3481cc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/N1Re3_ICSD_169881,hP4,D_3h,dihedral,none,187,187,hP4,hexagonal,2,"['N', 'Re']",4,18.8649,12.6006,50.4023,"[-1.2676, 0.1055, 0.5795, 0.5826]","[8.355, 14.87, 13.59, 13.58]",0,"[2.84455, 2.17559, 2.72095]",0,-9.25528,-37.0211,-9.25528,-37.0211,,,375.489,380.583,378.036,457.974,0.0423911,0.273853,0.532589,200.759,201.917,201.338,3579.55,4990.27,3266.9,"[[627.2, 195.683, 263.05, 0, 0, 0], [196.333, 628.05, 262.717, 0, 0, 0], [264.7, 263.9, 723.8, 0, 0, 0], [0, 0, 0, 189.4, 0, 0], [0, 0, 0, 0, 188.7, 0], [0, 0, 0, 0, 0, 212.833]]",512.95,291.042,462.059,10.8145,10.6972,28.3356,0.000017,2.14699,0.248546,0.994183,11.8823,47.5293,
C1Mg3Zn1,aflow:f268f784e7590a24,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C1Mg3Zn1_ICSD_44855,cP5,O_h,2_x_symmetric,centrosymmetric,221,221,cP5,cubic,3,"['C', 'Mg', 'Zn']",5,2.91567,17.1206,85.6028,"[-3.0629, 1.4707, 1.4707, 1.4707, -1.3493]","[29.03, 7.453, 7.453, 7.453, 34.21]",0,"[4.4072, 2.2036, 3.81675, 3.11636, 3.11636, 4.4072]",0,-2.69709,-13.4855,-2.69709,-13.4855,,,62.3111,62.3111,62.3111,445.096,0.180706,0.257455,0.578655,35.4167,36.6967,36.0567,3853.16,5371.71,3516.61,"[[122.867, 32.0333, 32.0333, 0, 0, 0], [32.0333, 122.867, 32.0333, 0, 0, 0], [32.0333, 32.0333, 122.867, 0, 0, 0], [0, 0, 0, 30.8833, 0, 0], [0, 0, 0, 0, 30.8833, 0], [0, 0, 0, 0, 0, 30.8833]]",90.6793,253.805,434.059,14.1827,13.5854,6.27042,0.0000762,1.88771,0.266215,1.33108,5.3557,26.7785,
Cu1Ti3,aflow:f269d172f9562803,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cu1Ti3_ICSD_103130,tP4,D_4h,2_x_dihedral,centrosymmetric,123,123,tP4,tetragonal,2,"['Cu', 'Ti']",4,4.92602,17.4654,69.8617,"[-1.4181, 0.1191, 0.6495, 0.6495]","[21.32, 17.54, 15.5, 15.5]",1.10872,"[3.44601, 2.83497, 2.83497]",0,-4.24508,-16.9803,-4.24508,-16.9803,,,96.3452,96.6352,96.4902,369.69,1.17367,0.307618,0.441371,38.1248,47.0511,42.588,3221.72,4491.42,2940.32,"[[133.167, 65.5, 85.7333, 0, 0, 0], [65.3667, 133.167, 85.7333, 0, 0, 0], [82.75, 82.75, 135.417, 0, 0, 0], [0, 0, 0, 71.6667, 0, 0], [0, 0, 0, 0, 72.1333, 0], [0, 0, 0, 0, 0, 35.5333]]",111.378,231.825,368.054,11.5636,11.1704,6.15669,0.0000547,2.08913,0.305399,1.2216,-8.51727,-34.0691,
Cd4La16Ru4,aflow:f26f7a9449681a11,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd1La4Ru1_ICSD_419069,cF96,T_d,symmetric,none,216,216,cF96,cubic,3,"['Cd', 'La', 'Ru']",24,6.85042,31.0717,745.72,"[-0.9749, -0.9269, -0.951, -0.9718, 0.5203, 0.5172, 0.5177, 0.5295, 0.5177, 0.5296, 0.7461, 0.7434, 0.7433, 0.7461, 0.7434, 0.7461, 0.9235, 0.9235, 0.9235, 0.9283, -1.8714, -1.8714, -1.8714, -1.8606]","[33.6, 33.09, 33.34, 33.61, 33.67, 33.71, 33.7, 33.56, 33.71, 33.55, 30.08, 30.16, 30.16, 30.08, 30.16, 30.08, 26.91, 26.91, 26.91, 26.88, 30.47, 30.47, 30.47, 30.42]",0,"[3.19836, 3.49951, 5.20562, 3.65931, 2.90312, 4.56748]",0,-4.45047,-106.811,-4.45047,-106.811,,,47.55,47.55,47.55,176.367,0.0250176,0.317251,0.416206,19.7412,19.84,19.7906,1862.36,2596.33,1699.7,"[[71.75, 35.45, 35.45, 0, 0, 0], [35.45, 71.75, 35.45, 0, 0, 0], [35.45, 35.45, 71.75, 0, 0, 0], [0, 0, 0, 20.9667, 0, 0], [0, 0, 0, 0, 20.9667, 0], [0, 0, 0, 0, 0, 20.9667]]",52.1384,63.0959,181.98,72.723,70.7356,0.909134,0.0000509,1.82096,0.480679,11.5363,-65.2752,-1566.6,
Al3Ru2,aflow:f270148d49f6bfaf,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al3Ru2_ICSD_609232,hP5,D_3d,dihedral,centrosymmetric,164,164,hP5,hexagonal,2,"['Al', 'Ru']",5,6.11681,15.3699,76.8493,"[1.7414, 1.6311, 1.6311, -2.4953, -2.5082]","[7.329, 8.276, 8.276, 26.45, 26.52]",0,"[2.86398, 2.48065, 2.90989]",0,-5.04483,-25.2241,-5.04483,-25.2241,,,151.318,152.37,151.844,446.705,0.176806,0.297969,0.466956,69.7204,72.0889,70.9047,3730.51,5200.72,3404.67,"[[243.317, 111.133, 90.0667, 0, 0, 0], [111.533, 243.717, 90.15, 0, 0, 0], [88.9833, 89.3167, 303.767, 0, 0, 0], [0, 0, 0, 60.7333, 0, 0], [0, 0, 0, 0, 63.5, 0], [0, 0, 0, 0, 0, 69.3667]]",184.064,263.746,451.025,13.7128,13.4516,11.4645,0.0000325,1.98129,0.254862,1.27431,9.52655,47.6327,
Al2Te4Zn1,aflow:f271f31b7b56d2c5,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Al2Te4Zn1_ICSD_25639,tI14,S_4,cyclic,none,82,82,tI14,tetragonal,3,"['Al', 'Te', 'Zn']",7,4.74511,31.4824,220.377,"[1.7722, 1.7728, -1.0151, -1.0129, -1.0151, -1.017, 0.5151]","[10.5, 10.51, 45.39, 45.37, 45.35, 45.41, 17.84]",0,"[4.26049, 2.65714, 4.26049, 4.02382, 2.68021, 6.07111]",1.7089,-3.41,-23.87,-3.41,-23.87,,,29.6112,29.7333,29.6723,207.755,0.608802,0.233991,0.646703,18.095,20.2833,19.1892,2203.42,3071.8,2010.97,"[[45.9167, 18.9833, 22.65, 0, 0, 0], [18.9833, 45.9167, 22.65, 0, 0, 0], [22.0833, 22.1, 48.3333, 0, 0, 0], [0, 0, 0, 25.6, 0, 0], [0, 0, 0, 0, 25.6, 0], [0, 0, 0, 0, 0, 24.7333]]",47.3585,130.167,248.984,21.2189,20.3289,2.75125,0.0000683,2.0958,0.403781,2.82647,-41.0621,-287.435,
Ba1Zn1,aflow:f2968781e0b42ff9,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ba1Zn1_ICSD_58682,cP2,O_h,2_x_symmetric,centrosymmetric,221,221,cP2,cubic,2,"['Ba', 'Zn']",2,4.85484,34.6673,69.3346,"[0.9118, -0.9117]","[33.22, 36.12]",0,"[4.10818, 3.55779, 4.10818]",0,-1.30937,-2.61874,-1.30937,-2.61874,,,21.4167,21.4167,21.4167,178.152,0.0427032,0.210064,0.718811,15.3291,15.46,15.3945,1951.14,2720.1,1780.72,"[[39.75, 12.25, 12.25, 0, 0, 0], [12.25, 39.75, 12.25, 0, 0, 0], [12.25, 12.25, 39.75, 0, 0, 0], [0, 0, 0, 16.6, 0, 0], [0, 0, 0, 0, 16.6, 0], [0, 0, 0, 0, 0, 16.6]]",37.2568,134.135,168.951,6.38832,5.91527,2.81468,0.000133973,1.91964,0.508748,1.0175,-73.9666,-147.933,
O3Sn1Ti1,aflow:f2a5b2edf497bb0b,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/O3Sn1Ti1_ICSD_186724,cP5,O_h,2_x_symmetric,centrosymmetric,221,221,cP5,cubic,3,"['O', 'Sn', 'Ti']",5,5.64874,12.6163,63.0817,"[-1.1978, -1.1978, -1.1978, 1.4072, 2.1862]","[12.14, 12.14, 12.14, 18.3, 8.355]",0,"[2.81483, 2.81483, 1.99039, 3.98078, 3.44745, 3.98078]",1.7288,-6.9263,-34.6315,-6.9263,-34.6315,-8.1043,19793.6,176.133,176.133,176.133,553.237,0.0000968,0.285751,0.499901,88.0483,88.05,88.0491,4325.93,6030.8,3948.09,"[[294.167, 117.117, 117.117, 0, 0, 0], [117.117, 294.167, 117.117, 0, 0, 0], [117.117, 117.117, 294.167, 0, 0, 0], [0, 0, 0, 87.7333, 0, 0], [0, 0, 0, 0, 87.7333, 0], [0, 0, 0, 0, 0, 87.7333]]",226.419,316.379,541.049,13.1249,12.8413,12.9608,0.0000357,2.05623,0.213459,1.06729,25.5288,127.644,
Ga14Ni6,aflow:f2b794a882f8ff1b,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ga7Ni3_ICSD_408313,cI40,O_h,2_x_symmetric,centrosymmetric,229,229,cI40,cubic,2,"['Ga', 'Ni']",20,7.42996,14.845,296.9,"[0.42, 0.42, 0.42, 0.42, 0.42, 0.42, 0.1732, 0.1964, 0.1929, 0.1964, 0.1985, 0.1857, 0.202, 0.1985, -0.6873, -0.6673, -0.6673, -0.6873, -0.6873, -0.6673]","[14.65, 14.65, 14.65, 14.65, 14.65, 14.65, 15.76, 15.63, 15.66, 15.63, 15.62, 15.7, 15.6, 15.62, 14, 13.92, 13.92, 14, 14, 13.92]",0,"[2.58285, 2.4517, 2.52618]",0,-2.62043,-52.4086,-2.62043,-52.4086,,,105.764,105.764,105.764,357.363,0.439969,0.282331,0.509234,51.5888,56.1283,53.8586,2950.04,4112.66,2692.37,"[[208.225, 54.5333, 54.5333, 0, 0, 0], [54.5333, 208.225, 54.5333, 0, 0, 0], [54.5333, 54.5333, 208.225, 0, 0, 0], [0, 0, 0, 42.3167, 0, 0], [0, 0, 0, 0, 42.3167, 0], [0, 0, 0, 0, 0, 42.3167]]",138.129,127.099,345.088,59.1148,56.3635,1.64839,0.0000681,2.34175,0.322102,6.44204,-14.2334,-284.668,
Tc1Ti1,aflow:f2bf1c69bbb4ccdc,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Tc1Ti1_ICSD_106142,cP2,O_h,2_x_symmetric,centrosymmetric,221,221,cP2,cubic,2,"['Tc', 'Ti']",2,7.82204,15.5827,31.1655,"[-1.3458, 1.3458]","[21.11, 10.06]",0,"[3.14696, 2.72535, 3.14696]",0,-6.42288,-12.8458,-6.42288,-12.8458,,,195.317,195.317,195.317,364.947,0.335718,0.358407,0.312703,59.0923,63.06,61.0762,3061.74,4268.39,2794.32,"[[306.583, 139.683, 139.683, 0, 0, 0], [139.683, 306.583, 139.683, 0, 0, 0], [139.683, 139.683, 306.583, 0, 0, 0], [0, 0, 0, 49.4667, 0, 0], [0, 0, 0, 0, 49.4667, 0], [0, 0, 0, 0, 0, 49.4667]]",165.933,294.463,370.999,5.64977,5.57013,16.6499,0.0000249,1.90565,0.300889,0.601778,-6.95563,-13.9113,
Au1Ca3N1,aflow:f2c0795ba90d0c39,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Au1Ca3N1_ICSD_72942,cP5,O_h,2_x_symmetric,centrosymmetric,221,221,cP5,cubic,3,"['Au', 'Ca', 'N']",5,4.81865,22.8277,114.138,"[-1.8603, 1.2573, 1.2573, 1.2573, -1.9117]","[46.71, 15.89, 15.89, 15.89, 19.75]",0,"[4.85077, 3.43001, 4.20089, 3.43001, 2.42538, 4.85077]",0,-3.87261,-19.363,-3.87261,-19.363,,,52.3056,52.3056,52.3056,290.873,0.122727,0.253687,0.589413,30.4558,31.2033,30.8296,2771.49,3863.75,2529.42,"[[102.05, 27.4333, 27.4333, 0, 0, 0], [27.4333, 102.05, 27.4333, 0, 0, 0], [27.4333, 27.4333, 102.05, 0, 0, 0], [0, 0, 0, 27.1333, 0, 0], [0, 0, 0, 0, 27.1333, 0], [0, 0, 0, 0, 0, 27.1333]]",77.3012,169.008,289.113,14.9785,14.3568,4.04562,0.0000719,1.97702,0.366173,1.83087,-28.9011,-144.506,
In3La3Rh3,aflow:f2e78119a42eb804,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/In1La1Rh1_ICSD_51957,hP9,D_3h,dihedral,none,189,189,hP9,hexagonal,3,"['In', 'La', 'Rh']",9,8.34653,23.6506,212.855,"[-0.0085, -0.0278, -0.0061, 1.3312, 1.3348, 1.3303, -1.2468, -1.3534, -1.3535]","[22.72, 22.9, 22.7, 23.06, 23.02, 23.06, 23.59, 25.9, 25.9]",0,"[3.26449, 3.35346, 2.80255, 4.0204, 3.11281, 4.14829]",0,-4.46859,-40.2173,-4.46859,-40.2173,,,86.7842,85.0296,85.9069,209.646,0.4214,0.351097,0.330627,27.2019,29.6044,28.4032,2021.27,2817.86,1844.72,"[[113.367, 65, 72.9, 0, 0, 0], [64.5833, 113.583, 73.0167, 0, 0, 0], [73.15, 73.1667, 115.983, 0, 0, 0], [0, 0, 0, 40.1333, 0, 0], [0, 0, 0, 0, 39.9333, 0], [0, 0, 0, 0, 0, 24.0333]]",76.7508,101.438,211.041,27.1465,26.3698,1.67815,0.0000459,2.10819,0.444095,3.99685,-53.8427,-484.584,
Pt4Sn4Tb4,aflow:f2f1795a4fe9afdb,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Pt1Sn1Tb1_ICSD_417533,oP12,D_2h,2_x_dihedral,centrosymmetric,62,62,oP12,orthorhombic,3,"['Pt', 'Sn', 'Tb']",12,11.6821,22.3973,268.768,"[-1.5724, -1.5724, -1.5724, -1.5724, 0.0757, 0.0757, 0.0757, 0.0757, 1.4967, 1.4967, 1.4967, 1.4967]","[26.9, 26.9, 26.9, 26.9, 21.99, 21.99, 21.99, 21.99, 18.29, 18.29, 18.29, 18.29]",0,"[4.17151, 2.70558, 3.02849, 3.73887, 3.21099, 3.72671]",0,-4.98831,-59.8597,-4.98831,-59.8597,,,102.429,108.656,105.542,205.091,0.597987,0.344235,0.347628,34.819,38.56,36.6895,1941.79,2707.06,1772.19,"[[163.533, 63.0167, 122.8, 0, 0, 0], [62.7, 154.533, 61.9833, 0, 0, 0], [121.467, 62.5833, 166.9, 0, 0, 0], [0, 0, 0, 36.5, 0, 0], [0, 0, 0, 0, 39.2, 0], [0, 0, 0, 0, 0, 37.6]]",98.6387,91.7259,210.016,36.1339,35.1591,1.52535,0.0000404,2.26155,0.444,5.328,-53.8128,-645.754,
Al2Pd1,aflow:f2f1c0b701127d4f,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al2Pd1_ICSD_58116,cF12,O_h,2_x_symmetric,centrosymmetric,225,225,cF12,cubic,2,"['Al', 'Pd']",3,5.14398,17.2557,51.7671,"[1.4772, 1.4802, -2.9574]","[10.13, 10.1, 31.53]",0,"[2.95807, 2.56176, 4.18334]",0,-3.98038,-11.9411,-3.98038,-11.9411,,,110.983,110.983,110.983,312.576,0.399821,0.370211,0.284165,30.3251,32.75,31.5375,2713.05,3782.27,2476.08,"[[140.883, 96.0333, 96.0333, 0, 0, 0], [96.0333, 140.883, 96.0333, 0, 0, 0], [96.0333, 96.0333, 140.883, 0, 0, 0], [0, 0, 0, 39.6333, 0, 0], [0, 0, 0, 0, 39.6333, 0], [0, 0, 0, 0, 0, 39.6333]]",86.4262,216.329,312.08,8.81847,8.54692,4.41854,0.0000487,2.14372,0.345712,1.03713,-22.157,-66.471,
Au2Ca2,aflow:f2f6cf00606361b7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Au1Ca1_ICSD_54978,oS8,D_2h,2_x_dihedral,centrosymmetric,63,63,oS8,orthorhombic,2,"['Au', 'Ca']",4,7.58692,25.941,103.764,"[-1.3465, -1.3347, 1.3406, 1.3406]","[36.12, 36.03, 15.8, 15.8]",0,"[2.96764, 3.10894, 3.87797]",0,-2.42757,-9.71027,-2.42757,-9.71027,,,45.1337,45.4167,45.2752,160.922,0.582167,0.340344,0.357348,15.298,17.06,16.179,1600.06,2230.65,1460.3,"[[53.8, 35.6, 35.5, 0, 0, 0], [35.55, 61.3667, 41.9667, 0, 0, 0], [35.5167, 41.85, 67.4167, 0, 0, 0], [0, 0, 0, 22.4333, 0, 0], [0, 0, 0, 0, 24.5333, 0], [0, 0, 0, 0, 0, 15.1667]]",43.3708,103.314,164.017,12.4682,11.8345,1.33299,0.0000815,2.15006,0.511822,2.04729,-74.915,-299.66,
C4Co8Mo16,aflow:f316392e464ad886,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Co2Mo4_ICSD_76136,cF112,O_h,2_x_symmetric,centrosymmetric,227,227,cF112,cubic,3,"['C', 'Co', 'Mo']",28,9.05668,13.4536,376.701,"[-1.5485, -1.5498, -1.5498, -1.5498, -0.2752, -0.2611, -0.2598, -0.2605, -0.2654, -0.2644, -0.2668, -0.2653, 0.1473, 0.1464, 0.1464, 0.1464, 0.6403, 0.6507, 0.6403, 0.6507, 0.6403, 0.6507, 0.6495, 0.6361, 0.6495, 0.6361, 0.6361, 0.6495]","[10.28, 10.22, 10.22, 10.22, 12.18, 12.11, 12.11, 12.11, 12.13, 12.14, 12.14, 12.13, 15.21, 15.19, 15.19, 15.19, 14.85, 14.8, 14.85, 14.8, 14.85, 14.8, 14.8, 14.85, 14.8, 14.85, 14.85, 14.8]",0.641401,"[4.05329, 3.37489, 2.17438, 2.78442, 2.49936, 2.90287]",0,-6.80258,-190.472,-6.80258,-190.472,,,203.15,203.15,203.15,470.196,0.0734354,0.276987,0.523919,105.658,107.21,106.434,3756.2,5236.54,3428.12,"[[367.683, 120.883, 120.883, 0, 0, 0], [120.883, 367.683, 120.883, 0, 0, 0], [120.883, 120.883, 367.683, 0, 0, 0], [0, 0, 0, 96.4167, 0, 0], [0, 0, 0, 0, 96.4167, 0], [0, 0, 0, 0, 0, 96.4167]]",271.83,152.144,462.008,75.9208,74.9153,5.65633,0.0000247,1.84311,0.249026,6.97274,11.7021,327.66,
Ir2Sn2,aflow:f33b96ab0edd579c,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ir1Sn1_ICSD_104561,hP4,D_6h,2_x_dihedral,centrosymmetric,194,194,hP4,hexagonal,2,"['Ir', 'Sn']",4,12.9379,19.9522,79.8087,"[-0.8541, -0.8753, 0.8649, 0.8645]","[22.07, 22.17, 17.76, 17.76]",0,"[2.84353, 2.72449, 3.67237]",0,-5.05032,-20.2013,-5.05032,-20.2013,,,149.654,153.852,151.753,250.277,1.52843,0.335641,0.369168,48.7134,63.3311,56.0222,2280.03,3178.61,2080.89,"[[192.55, 131.7, 113.933, 0, 0, 0], [132.167, 192.5, 114.05, 0, 0, 0], [114.017, 114.283, 280.083, 0, 0, 0], [0, 0, 0, 93.4333, 0, 0], [0, 0, 0, 0, 91.9, 0], [0, 0, 0, 0, 0, 29.5333]]",149.651,159.38,253.002,11.8767,11.5938,4.63619,0.0000336,2.39903,0.396409,1.58564,-38.6988,-154.795,
Au4Ti1,aflow:f3528bce37f6d71f,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Au4Ti1_ICSD_109132,tI10,C_4h,2_x_cyclic,centrosymmetric,87,87,tI10,tetragonal,2,"['Au', 'Ti']",5,15.8447,17.5178,87.5889,"[-0.4199, -0.423, -0.4248, -0.4216, 1.6893]","[19.28, 19.3, 19.3, 19.29, 10.41]",0,"[2.85046, 2.88451, 4.06494]",0,-2.24608,-11.2304,-2.24608,-11.2304,,,133.563,130.53,132.046,173.475,1.5993,0.393671,0.228882,26.005,34.4411,30.2231,1513.28,2109.67,1381.11,"[[158.9, 111.267, 121.5, 0, 0, 0], [112.233, 157.967, 121.5, 0, 0, 0], [123.233, 122.067, 145.9, 0, 0, 0], [0, 0, 0, 50.6833, 0, 0], [0, 0, 0, 0, 50.8, 0], [0, 0, 0, 0, 0, 35.1333]]",84.242,103.51,176.948,15.4738,14.7585,1.0409,0.0000565,2.75924,0.491846,2.45923,-68.7401,-343.7,
Sn2Ti4,aflow:f35f867a2aebed31,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Sn1Ti2_ICSD_106086,hP6,D_6h,2_x_dihedral,centrosymmetric,194,194,hP6,hexagonal,2,"['Sn', 'Ti']",6,6.07984,19.5273,117.164,"[-1.4715, -1.4702, 0.7156, 0.7197, 0.7532, 0.7532]","[28.54, 28.53, 15.33, 15.31, 14.73, 14.73]",0,"[4.01525, 2.7931, 2.88981]",0,-4.67866,-28.0719,-4.67866,-28.0719,,,110.222,108.117,109.17,346.506,0.447955,0.302213,0.455655,47.524,51.9633,49.7437,3134.12,4369.3,2860.38,"[[184.2, 99.3333, 44.9833, 0, 0, 0], [97.75, 185.733, 46.4833, 0, 0, 0], [46, 45.6167, 219.483, 0, 0, 0], [0, 0, 0, 40.8833, 0, 0], [0, 0, 0, 0, 42.1333, 0], [0, 0, 0, 0, 0, 44.2667]]",129.554,188.76,342.96,17.3166,16.9007,5.82212,0.0000402,2.02507,0.321138,1.92683,-13.906,-83.4358,
Ag1Y1,aflow:f36e18a378d3536b,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ag1Y1_ICSD_58376,cP2,O_h,2_x_symmetric,centrosymmetric,221,221,cP2,cubic,2,"['Ag', 'Y']",2,6.69747,24.3936,48.7873,"[-1.4173, 1.4173]","[29.86, 18.93]",0,"[3.654, 3.16446, 3.654]",0,-3.66323,-7.32646,-3.66323,-7.32646,,,60.2167,60.2167,60.2167,254.426,0.00659022,0.260833,0.569069,34.2449,34.29,34.2674,2478.44,3455.2,2261.96,"[[107.983, 36.3333, 36.3333, 0, 0, 0], [36.3333, 107.983, 36.3333, 0, 0, 0], [36.3333, 36.3333, 107.983, 0, 0, 0], [0, 0, 0, 33.2667, 0, 0], [0, 0, 0, 0, 33.2667, 0], [0, 0, 0, 0, 0, 33.2667]]",86.411,200.013,251.979,6.0466,5.8037,6.48975,0.0000645,2.11728,0.400777,0.801555,-40.1002,-80.2005,
N2Rh2,aflow:f37283da7ac0bd4e,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/N1Rh1_ICSD_185563,hP4,D_6h,2_x_dihedral,centrosymmetric,194,194,hP4,hexagonal,2,"['N', 'Rh']",4,9.40693,10.3189,41.2754,"[-0.9864, -0.9864, 0.9851, 0.9876]","[9.107, 9.107, 11.53, 11.53]",0,"[3.03031, 2.17819, 2.59496]",0,-5.53796,-22.1518,-5.53796,-22.1518,,,264.49,267.281,265.886,530.117,0.211368,0.307061,0.442838,115.426,120.062,117.744,3876.49,5404.24,3537.91,"[[406.667, 190.883, 164.767, 0, 0, 0], [190.65, 406.683, 164.65, 0, 0, 0], [165.083, 164.983, 550.95, 0, 0, 0], [0, 0, 0, 107.833, 0, 0], [0, 0, 0, 0, 103.4, 0], [0, 0, 0, 0, 0, 107.85]]",307.798,333.249,529.127,10.5849,10.34,12.7834,0.0000328,2.40102,0.218354,0.873416,23.5598,94.2394,
Rh4Sc4Si4,aflow:f375441a3464dc75,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Rh1Sc1Si1_ICSD_79596,oP12,D_2h,2_x_dihedral,centrosymmetric,62,62,oP12,orthorhombic,3,"['Rh', 'Sc', 'Si']",12,5.96729,16.3205,195.846,"[-1.3953, -1.3953, -1.3953, -1.3953, 1.6571, 1.6571, 1.6571, 1.6571, -0.2618, -0.262, -0.262, -0.2618]","[21.29, 21.29, 21.29, 21.29, 10.97, 10.97, 10.97, 10.97, 16.7, 16.71, 16.71, 16.7]",0,"[3.05421, 2.91001, 2.43949, 3.40033, 2.84361, 3.80925]",0,-5.92389,-71.0867,-5.92389,-71.0867,,,146.707,147.865,147.286,458.039,0.218417,0.280617,0.513932,74.1342,77.2556,75.6949,3902.45,5440.43,3561.6,"[[242.717, 84.8833, 128.05, 0, 0, 0], [83.7333, 234.55, 101.317, 0, 0, 0], [126.967, 101.917, 227.183, 0, 0, 0], [0, 0, 0, 77.45, 0, 0], [0, 0, 0, 0, 89.0333, 0], [0, 0, 0, 0, 0, 89.3667]]",193.872,201.797,462.075,32.7594,32.1137,6.68522,0.0000324,2.05849,0.249256,2.99107,11.616,139.392,
O1Sn1Sr3,aflow:f37d0b1f8f1ccdb8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/O1Sn1Sr3_ICSD_181088,cP5,O_h,2_x_symmetric,centrosymmetric,221,221,cP5,cubic,3,"['O', 'Sn', 'Sr']",5,4.73595,27.8781,139.39,"[-1.4634, -2.3066, 1.2567, 1.2567, 1.2567]","[16.65, 58.05, 21.56, 21.56, 21.56]",0,"[5.18495, 4.4903, 2.59247, 5.18495, 3.66631, 3.66631]",0,-4.27255,-21.3628,-4.27255,-21.3628,,,44.3167,44.3167,44.3167,291.838,0.0695544,0.188473,0.78637,34.6086,35.09,34.8493,2972.25,4143.64,2712.65,"[[84.55, 24.2, 24.2, 0, 0, 0], [24.2, 84.55, 24.2, 0, 0, 0], [24.2, 24.2, 84.55, 0, 0, 0], [0, 0, 0, 38.3667, 0, 0], [0, 0, 0, 0, 38.3667, 0], [0, 0, 0, 0, 0, 38.3667]]",82.8349,167.254,285.887,15.0382,14.3713,4.58204,0.0000738,2.06356,0.369099,1.84549,-29.8574,-149.287,
